date,state,percentile,variable,income
2024-01-01,Kedah,7,median,1853.0
2024-01-01,Kedah,7,minimum,1808.0
2024-01-01,Kedah,7,maximum,1888.0
2024-01-01,Kedah,8,mean,1933.0
2024-01-01,Kedah,8,median,1934.0
2024-01-01,Kedah,8,minimum,1890.0
2024-01-01,Kedah,8,maximum,1965.0
2024-01-01,Kedah,9,mean,2012.0
2024-01-01,Kedah,9,median,2017.0
2024-01-01,Kedah,9,minimum,1967.0
2024-01-01,Kedah,9,maximum,2034.0
2024-01-01,Kedah,10,mean,2146.0
2024-01-01,Kedah,10,median,2164.0
2024-01-01,Kedah,10,minimum,2036.0
2024-01-01,Kedah,10,maximum,2200.0
2024-01-01,Kedah,11,mean,2253.0
2024-01-01,Kedah,11,median,2248.0
2024-01-01,Kedah,11,minimum,2200.0
2024-01-01,Kedah,11,maximum,2296.0
2024-01-01,Kedah,12,mean,2343.0
2024-01-01,Kedah,12,median,2354.0
2024-01-01,Kedah,12,minimum,2296.0
2024-01-01,Kedah,12,maximum,2379.0
2024-01-01,Kedah,13,mean,2418.0
2024-01-01,Kedah,13,median,2421.0
2024-01-01,Kedah,13,minimum,2383.0
2024-01-01,Kedah,13,maximum,2451.0
2024-01-01,Kedah,14,mean,2484.0
2024-01-01,Kedah,14,median,2481.0
2024-01-01,Kedah,14,minimum,2454.0
2024-01-01,Kedah,14,maximum,2520.0
2024-01-01,Kedah,15,mean,2565.0
2024-01-01,Kedah,15,median,2567.0
2024-01-01,Kedah,15,minimum,2532.0
2024-01-01,Kedah,15,maximum,2593.0
2024-01-01,Kedah,16,mean,2622.0
2024-01-01,Kedah,16,median,2625.0
2024-01-01,Kedah,16,minimum,2594.0
2024-01-01,Kedah,16,maximum,2648.0
2024-01-01,Kedah,17,mean,2674.0
2024-01-01,Kedah,17,median,2676.0
2024-01-01,Kedah,17,minimum,2648.0
2024-01-01,Kedah,17,maximum,2705.0
2024-01-01,Kedah,18,mean,2741.0
2024-01-01,Kedah,18,median,2738.0
2024-01-01,Kedah,18,minimum,2706.0
2024-01-01,Kedah,18,maximum,2771.0
2024-01-01,Kedah,19,mean,2809.0
2024-01-01,Kedah,19,median,2805.0
2024-01-01,Kedah,19,minimum,2772.0
2024-01-01,Kedah,19,maximum,2844.0
2024-01-01,Kedah,20,mean,2867.0
2024-01-01,Kedah,20,median,2871.0
2024-01-01,Kedah,20,minimum,2845.0
2024-01-01,Kedah,20,maximum,2890.0
2024-01-01,Kedah,21,mean,2916.0
2024-01-01,Kedah,21,median,2916.0
2024-01-01,Kedah,21,minimum,2890.0
2024-01-01,Kedah,21,maximum,2950.0
2024-01-01,Kedah,22,mean,2979.0
2024-01-01,Kedah,22,median,2982.0
2024-01-01,Kedah,22,minimum,2951.0
2024-01-01,Kedah,22,maximum,3001.0
2024-01-01,Kedah,23,mean,3032.0
2024-01-01,Kedah,23,median,3031.0
2024-01-01,Kedah,23,minimum,3001.0
2024-01-01,Kedah,23,maximum,3057.0
2024-01-01,Kedah,24,mean,3083.0
2024-01-01,Kedah,24,median,3077.0
2024-01-01,Kedah,24,minimum,3057.0
2024-01-01,Kedah,24,maximum,3112.0
2024-01-01,Kedah,25,mean,3137.0
2024-01-01,Kedah,25,median,3137.0
2024-01-01,Kedah,25,minimum,3115.0
2024-01-01,Kedah,25,maximum,3162.0
2024-01-01,Kedah,26,mean,3180.0
2024-01-01,Kedah,26,median,3180.0
2024-01-01,Kedah,26,minimum,3163.0
2024-01-01,Kedah,26,maximum,3204.0
2024-01-01,Kedah,27,mean,3233.0
2024-01-01,Kedah,27,median,3236.0
2024-01-01,Kedah,27,minimum,3205.0
2024-01-01,Kedah,27,maximum,3262.0
2024-01-01,Kedah,28,mean,3282.0
2024-01-01,Kedah,28,median,3273.0
2024-01-01,Kedah,28,minimum,3263.0
2024-01-01,Kedah,28,maximum,3309.0
2024-01-01,Kedah,29,mean,3336.0
2024-01-01,Kedah,29,median,3338.0
2024-01-01,Kedah,29,minimum,3312.0
2024-01-01,Kedah,29,maximum,3361.0
2024-01-01,Kedah,30,mean,3390.0
2024-01-01,Kedah,30,median,3390.0
2024-01-01,Kedah,30,minimum,3363.0
2024-01-01,Kedah,30,maximum,3420.0
2024-01-01,Kedah,31,mean,3444.0
2024-01-01,Kedah,31,median,3446.0
2024-01-01,Kedah,31,minimum,3422.0
2024-01-01,Kedah,31,maximum,3463.0
2024-01-01,Kedah,32,mean,3489.0
2024-01-01,Kedah,32,median,3485.0
2024-01-01,Kedah,32,minimum,3465.0
2024-01-01,Kedah,32,maximum,3512.0
2024-01-01,Kedah,33,mean,3543.0
2024-01-01,Kedah,33,median,3544.0
2024-01-01,Kedah,33,minimum,3515.0
2024-01-01,Kedah,33,maximum,3562.0
2024-01-01,Kedah,34,mean,3589.0
2024-01-01,Kedah,34,median,3586.0
2024-01-01,Kedah,34,minimum,3565.0
2024-01-01,Kedah,34,maximum,3615.0
2024-01-01,Kedah,35,mean,3640.0
2024-01-01,Kedah,35,median,3640.0
2024-01-01,Kedah,35,minimum,3615.0
2024-01-01,Kedah,35,maximum,3661.0
2024-01-01,Kedah,36,mean,3682.0
2024-01-01,Kedah,36,median,3681.0
2024-01-01,Kedah,36,minimum,3661.0
2024-01-01,Kedah,36,maximum,3700.0
2024-01-01,Kedah,37,mean,3726.0
2024-01-01,Kedah,37,median,3721.0
2024-01-01,Kedah,37,minimum,3702.0
2024-01-01,Kedah,37,maximum,3756.0
2024-01-01,Kedah,38,mean,3777.0
2024-01-01,Kedah,38,median,3775.0
2024-01-01,Kedah,38,minimum,3757.0
2024-01-01,Kedah,38,maximum,3799.0
2024-01-01,Kedah,39,mean,3838.0
2024-01-01,Kedah,39,median,3835.0
2024-01-01,Kedah,39,minimum,3800.0
2024-01-01,Kedah,39,maximum,3874.0
2024-01-01,Kedah,40,mean,3896.0
2024-01-01,Kedah,40,median,3894.0
2024-01-01,Kedah,40,minimum,3874.0
2024-01-01,Kedah,40,maximum,3936.0
2024-01-01,Kedah,41,mean,4039.0
2024-01-01,Kedah,41,median,4033.0
2024-01-01,Kedah,41,minimum,3954.0
2024-01-01,Kedah,41,maximum,4137.0
2024-01-01,Kedah,42,mean,4210.0
2024-01-01,Kedah,42,median,4207.0
